Household_ID;AffectsTimePoint;Group;Timestamp;kWh_received_Total;kWh_received_HeatPump;kWh_received_Other
5657284;unknown;control;2023-08-17 18:00:00+00:00;0.155;0.008;0.147
5657284;unknown;control;2023-08-17 18:15:00+00:00;0.245;0.009;0.236
5657284;unknown;control;2023-08-17 18:30:00+00:00;0.248;0.008;0.24
5657284;unknown;control;2023-08-17 18:45:00+00:00;0.213;0.008;0.205
5657284;unknown;control;2023-08-17 19:00:00+00:00;0.233;0.009;0.224
5657284;unknown;control;2023-08-17 19:15:00+00:00;0.204;0.008;0.196
5657284;unknown;control;2023-08-17 19:30:00+00:00;0.259;0.008;0.251
5657284;unknown;control;2023-08-17 19:45:00+00:00;0.222;0.009;0.213
5657284;unknown;control;2023-08-17 20:00:00+00:00;0.208;0.008;0.2
5657284;unknown;control;2023-08-17 20:15:00+00:00;0.209;0.008;0.201
5657284;unknown;control;2023-08-17 20:30:00+00:00;0.17;0.008;0.162
5657284;unknown;control;2023-08-17 20:45:00+00:00;0.208;0.009;0.199
5657284;unknown;control;2023-08-17 21:00:00+00:00;0.225;0.008;0.217
5657284;unknown;control;2023-08-17 21:15:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-17 21:30:00+00:00;0.156;0.009;0.147
5657284;unknown;control;2023-08-17 21:45:00+00:00;0.142;0.008;0.134
5657284;unknown;control;2023-08-17 22:00:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-17 22:15:00+00:00;1.588;0.008;1.58
5657284;unknown;control;2023-08-17 22:30:00+00:00;1.567;0.009;1.558
5657284;unknown;control;2023-08-17 22:45:00+00:00;1.537;0.008;1.529
5657284;unknown;control;2023-08-17 23:00:00+00:00;1.582;0.008;1.574
5657284;unknown;control;2023-08-17 23:15:00+00:00;1.524;0.009;1.515
5657284;unknown;control;2023-08-17 23:30:00+00:00;1.551;0.008;1.543
5657284;unknown;control;2023-08-17 23:45:00+00:00;1.549;0.008;1.541
5657284;unknown;control;2023-08-18 00:00:00+00:00;1.533;0.009;1.524
5657284;unknown;control;2023-08-18 00:15:00+00:00;1.569;0.008;1.561
5657284;unknown;control;2023-08-18 00:30:00+00:00;1.506;0.008;1.498
5657284;unknown;control;2023-08-18 00:45:00+00:00;0.385;0.008;0.377
5657284;unknown;control;2023-08-18 01:00:00+00:00;0.18;0.009;0.171
5657284;unknown;control;2023-08-18 01:15:00+00:00;0.131;0.008;0.123
5657284;unknown;control;2023-08-18 01:30:00+00:00;0.184;0.008;0.176
5657284;unknown;control;2023-08-18 01:45:00+00:00;0.181;0.009;0.172
5657284;unknown;control;2023-08-18 02:00:00+00:00;0.118;0.008;0.11
5657284;unknown;control;2023-08-18 02:15:00+00:00;0.172;0.008;0.164
5657284;unknown;control;2023-08-18 02:30:00+00:00;0.116;0.009;0.107
5657284;unknown;control;2023-08-18 02:45:00+00:00;0.128;0.008;0.12
5657284;unknown;control;2023-08-18 03:00:00+00:00;0.995;0.008;0.987
5657284;unknown;control;2023-08-18 03:15:00+00:00;1.04;0.009;1.031
5657284;unknown;control;2023-08-18 03:30:00+00:00;0.175;0.008;0.167
5657284;unknown;control;2023-08-18 03:45:00+00:00;0.141;0.008;0.133
5657284;unknown;control;2023-08-18 04:00:00+00:00;0.1;0.008;0.092
5657284;unknown;control;2023-08-18 04:15:00+00:00;0.169;0.009;0.16
5657284;unknown;control;2023-08-18 04:30:00+00:00;0.134;0.008;0.126
5657284;unknown;control;2023-08-18 04:45:00+00:00;0.194;0.008;0.186
5657284;unknown;control;2023-08-18 05:00:00+00:00;0.126;0.009;0.117
5657284;unknown;control;2023-08-18 05:15:00+00:00;0.116;0.008;0.108
5657284;unknown;control;2023-08-18 05:30:00+00:00;0.144;0.008;0.136
5657284;unknown;control;2023-08-18 05:45:00+00:00;0.109;0.009;0.1
5657284;unknown;control;2023-08-18 06:00:00+00:00;0.13;0.008;0.122
5657284;unknown;control;2023-08-18 06:15:00+00:00;0.133;0.008;0.125
5657284;unknown;control;2023-08-18 06:30:00+00:00;0.139;0.009;0.13
5657284;unknown;control;2023-08-18 06:45:00+00:00;0.098;0.008;0.09
5657284;unknown;control;2023-08-18 07:00:00+00:00;0.106;0.008;0.098
5657284;unknown;control;2023-08-18 07:15:00+00:00;0.115;0.009;0.106
5657284;unknown;control;2023-08-18 07:30:00+00:00;0.118;0.008;0.11
5657284;unknown;control;2023-08-18 07:45:00+00:00;0.139;0.008;0.131
5657284;unknown;control;2023-08-18 08:00:00+00:00;0.139;0.017;0.122
5657284;unknown;control;2023-08-18 08:15:00+00:00;0.124;0.008;0.116
5657284;unknown;control;2023-08-18 08:30:00+00:00;0.114;0.008;0.106
5657284;unknown;control;2023-08-18 08:45:00+00:00;0.125;0.009;0.116
5657284;unknown;control;2023-08-18 09:00:00+00:00;0.129;0.008;0.121
5657284;unknown;control;2023-08-18 09:15:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-18 09:30:00+00:00;0.112;0.009;0.103
5657284;unknown;control;2023-08-18 09:45:00+00:00;0.105;0.008;0.097
5657284;unknown;control;2023-08-18 10:00:00+00:00;0.117;0.008;0.109
5657284;unknown;control;2023-08-18 10:15:00+00:00;0.217;0.008;0.209
5657284;unknown;control;2023-08-18 10:30:00+00:00;0.336;0.009;0.327
5657284;unknown;control;2023-08-18 10:45:00+00:00;0.326;0.008;0.318
5657284;unknown;control;2023-08-18 11:00:00+00:00;0.318;0.008;0.31
5657284;unknown;control;2023-08-18 11:15:00+00:00;0.287;0.008;0.279
5657284;unknown;control;2023-08-18 11:30:00+00:00;0.277;0.009;0.268
5657284;unknown;control;2023-08-18 11:45:00+00:00;0.269;0.008;0.261
5657284;unknown;control;2023-08-18 12:00:00+00:00;0.288;0.008;0.28
5657284;unknown;control;2023-08-18 12:15:00+00:00;0.307;0.009;0.298
5657284;unknown;control;2023-08-18 12:30:00+00:00;0.302;0.008;0.294
5657284;unknown;control;2023-08-18 12:45:00+00:00;0.282;0.008;0.274
5657284;unknown;control;2023-08-18 13:00:00+00:00;0.284;0.008;0.276
5657284;unknown;control;2023-08-18 13:15:00+00:00;0.285;0.009;0.276
5657284;unknown;control;2023-08-18 13:30:00+00:00;0.312;0.008;0.304
5657284;unknown;control;2023-08-18 13:45:00+00:00;0.312;0.008;0.304
5657284;unknown;control;2023-08-18 14:00:00+00:00;0.292;0.009;0.283
5657284;unknown;control;2023-08-18 14:15:00+00:00;0.271;0.008;0.263
5657284;unknown;control;2023-08-18 14:30:00+00:00;0.286;0.008;0.278
5657284;unknown;control;2023-08-18 14:45:00+00:00;0.297;0.009;0.288
5657284;unknown;control;2023-08-18 15:00:00+00:00;0.344;0.008;0.336
5657284;unknown;control;2023-08-18 15:15:00+00:00;0.312;0.008;0.304
5657284;unknown;control;2023-08-18 15:30:00+00:00;0.302;0.009;0.293
5657284;unknown;control;2023-08-18 15:45:00+00:00;0.116;0.008;0.108
5657284;unknown;control;2023-08-18 16:00:00+00:00;0.111;0.008;0.103
5657284;unknown;control;2023-08-18 16:15:00+00:00;0.097;0.009;0.088
5657284;unknown;control;2023-08-18 16:30:00+00:00;0.109;0.008;0.101
5657284;unknown;control;2023-08-18 16:45:00+00:00;0.117;0.008;0.109
5657284;unknown;control;2023-08-18 17:00:00+00:00;0.118;0.009;0.109
5657284;unknown;control;2023-08-18 17:15:00+00:00;0.121;0.008;0.113
5657284;unknown;control;2023-08-18 17:30:00+00:00;0.113;0.008;0.105
5657284;unknown;control;2023-08-18 17:45:00+00:00;0.12;0.008;0.112
5657284;unknown;control;2023-08-18 18:00:00+00:00;0.167;0.009;0.158
5657284;unknown;control;2023-08-18 18:15:00+00:00;0.225;0.008;0.217
5657284;unknown;control;2023-08-18 18:30:00+00:00;0.196;0.008;0.188
5657284;unknown;control;2023-08-18 18:45:00+00:00;0.195;0.009;0.186
5657284;unknown;control;2023-08-18 19:00:00+00:00;0.139;0.008;0.131
5657284;unknown;control;2023-08-18 19:15:00+00:00;0.129;0.009;0.12
5657284;unknown;control;2023-08-18 19:30:00+00:00;0.259;0.008;0.251
5657284;unknown;control;2023-08-18 19:45:00+00:00;0.256;0.008;0.248
5657284;unknown;control;2023-08-18 20:00:00+00:00;0.322;0.009;0.313
5657284;unknown;control;2023-08-18 20:15:00+00:00;0.21;0.008;0.202
5657284;unknown;control;2023-08-18 20:30:00+00:00;0.198;0.008;0.19
5657284;unknown;control;2023-08-18 20:45:00+00:00;0.204;0.009;0.195
5657284;unknown;control;2023-08-18 21:00:00+00:00;0.166;0.008;0.158
5657284;unknown;control;2023-08-18 21:15:00+00:00;0.219;0.008;0.211
5657284;unknown;control;2023-08-18 21:30:00+00:00;0.142;0.008;0.134
5657284;unknown;control;2023-08-18 21:45:00+00:00;0.162;0.009;0.153
5657284;unknown;control;2023-08-18 22:00:00+00:00;0.142;0.008;0.134
5657284;unknown;control;2023-08-18 22:15:00+00:00;1.54;0.008;1.532
5657284;unknown;control;2023-08-18 22:30:00+00:00;1.575;0.009;1.566
5657284;unknown;control;2023-08-18 22:45:00+00:00;1.547;0.008;1.539
5657284;unknown;control;2023-08-18 23:00:00+00:00;1.557;0.008;1.549
5657284;unknown;control;2023-08-18 23:15:00+00:00;1.512;0.009;1.503
5657284;unknown;control;2023-08-18 23:30:00+00:00;1.563;0.008;1.555
5657284;unknown;control;2023-08-18 23:45:00+00:00;1.54;0.008;1.532
5657284;unknown;control;2023-08-19 00:00:00+00:00;1.583;0.008;1.575
5657284;unknown;control;2023-08-19 00:15:00+00:00;1.532;0.009;1.523
5657284;unknown;control;2023-08-19 00:30:00+00:00;0.72;0.008;0.712
5657284;unknown;control;2023-08-19 00:45:00+00:00;0.16;0.008;0.152
5657284;unknown;control;2023-08-19 01:00:00+00:00;0.152;0.009;0.143
5657284;unknown;control;2023-08-19 01:15:00+00:00;0.205;0.008;0.197
5657284;unknown;control;2023-08-19 01:30:00+00:00;0.145;0.008;0.137
5657284;unknown;control;2023-08-19 01:45:00+00:00;0.172;0.009;0.163
5657284;unknown;control;2023-08-19 02:00:00+00:00;0.116;0.008;0.108
5657284;unknown;control;2023-08-19 02:15:00+00:00;0.15;0.008;0.142
5657284;unknown;control;2023-08-19 02:30:00+00:00;0.169;0.008;0.161
5657284;unknown;control;2023-08-19 02:45:00+00:00;0.623;0.009;0.614
5657284;unknown;control;2023-08-19 03:00:00+00:00;1.463;0.008;1.455
5657284;unknown;control;2023-08-19 03:15:00+00:00;0.128;0.008;0.12
5657284;unknown;control;2023-08-19 03:30:00+00:00;0.171;0.009;0.162
5657284;unknown;control;2023-08-19 03:45:00+00:00;0.153;0.008;0.145
5657284;unknown;control;2023-08-19 04:00:00+00:00;0.159;0.008;0.151
5657284;unknown;control;2023-08-19 04:15:00+00:00;0.141;0.009;0.132
5657284;unknown;control;2023-08-19 04:30:00+00:00;0.1;0.008;0.092
5657284;unknown;control;2023-08-19 04:45:00+00:00;0.196;0.008;0.188
5657284;unknown;control;2023-08-19 05:00:00+00:00;0.213;0.008;0.205
5657284;unknown;control;2023-08-19 05:15:00+00:00;0.289;0.009;0.28
5657284;unknown;control;2023-08-19 05:30:00+00:00;0.194;0.008;0.186
5657284;unknown;control;2023-08-19 05:45:00+00:00;0.146;0.008;0.138
5657284;unknown;control;2023-08-19 06:00:00+00:00;0.209;0.009;0.2
5657284;unknown;control;2023-08-19 06:15:00+00:00;0.151;0.008;0.143
5657284;unknown;control;2023-08-19 06:30:00+00:00;0.174;0.008;0.166
5657284;unknown;control;2023-08-19 06:45:00+00:00;0.13;0.009;0.121
5657284;unknown;control;2023-08-19 07:00:00+00:00;0.097;0.008;0.089
5657284;unknown;control;2023-08-19 07:15:00+00:00;0.106;0.008;0.098
5657284;unknown;control;2023-08-19 07:30:00+00:00;0.122;0.009;0.113
5657284;unknown;control;2023-08-19 07:45:00+00:00;0.131;0.008;0.123
5657284;unknown;control;2023-08-19 08:00:00+00:00;0.138;0.008;0.13
5657284;unknown;control;2023-08-19 08:15:00+00:00;0.122;0.009;0.113
5657284;unknown;control;2023-08-19 08:30:00+00:00;0.116;0.008;0.108
5657284;unknown;control;2023-08-19 08:45:00+00:00;0.123;0.008;0.115
5657284;unknown;control;2023-08-19 09:00:00+00:00;0.119;0.008;0.111
5657284;unknown;control;2023-08-19 09:15:00+00:00;0.482;0.009;0.473
5657284;unknown;control;2023-08-19 09:30:00+00:00;0.224;0.008;0.216
5657284;unknown;control;2023-08-19 09:45:00+00:00;0.1;0.008;0.092
5657284;unknown;control;2023-08-19 10:00:00+00:00;0.11;0.009;0.101
5657284;unknown;control;2023-08-19 10:15:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-19 10:30:00+00:00;0.296;0.008;0.288
5657284;unknown;control;2023-08-19 10:45:00+00:00;0.305;0.008;0.297
5657284;unknown;control;2023-08-19 11:00:00+00:00;0.3;0.009;0.291
5657284;unknown;control;2023-08-19 11:15:00+00:00;0.309;0.008;0.301
5657284;unknown;control;2023-08-19 11:30:00+00:00;0.303;0.008;0.295
5657284;unknown;control;2023-08-19 11:45:00+00:00;0.599;0.008;0.591
5657284;unknown;control;2023-08-19 12:00:00+00:00;0.325;0.009;0.316
5657284;unknown;control;2023-08-19 12:15:00+00:00;0.332;0.008;0.324
5657284;unknown;control;2023-08-19 12:30:00+00:00;0.337;0.008;0.329
5657284;unknown;control;2023-08-19 12:45:00+00:00;0.317;0.009;0.308
5657284;unknown;control;2023-08-19 13:00:00+00:00;0.396;0.008;0.388
5657284;unknown;control;2023-08-19 13:15:00+00:00;0.705;0.008;0.697
5657284;unknown;control;2023-08-19 13:30:00+00:00;0.384;0.008;0.376
5657284;unknown;control;2023-08-19 13:45:00+00:00;0.295;0.009;0.286
5657284;unknown;control;2023-08-19 14:00:00+00:00;0.328;0.008;0.32
5657284;unknown;control;2023-08-19 14:15:00+00:00;0.321;0.008;0.313
5657284;unknown;control;2023-08-19 14:30:00+00:00;0.487;0.009;0.478
5657284;unknown;control;2023-08-19 14:45:00+00:00;0.948;0.008;0.94
5657284;unknown;control;2023-08-19 15:00:00+00:00;0.919;0.008;0.911
5657284;unknown;control;2023-08-19 15:15:00+00:00;0.613;0.009;0.604
5657284;unknown;control;2023-08-19 15:30:00+00:00;0.331;0.008;0.323
5657284;unknown;control;2023-08-19 15:45:00+00:00;0.157;0.008;0.149
5657284;unknown;control;2023-08-19 16:00:00+00:00;0.157;0.008;0.149
5657284;unknown;control;2023-08-19 16:15:00+00:00;0.179;0.009;0.17
5657284;unknown;control;2023-08-19 16:30:00+00:00;0.501;0.008;0.493
5657284;unknown;control;2023-08-19 16:45:00+00:00;0.695;0.008;0.687
5657284;unknown;control;2023-08-19 17:00:00+00:00;0.528;0.009;0.519
5657284;unknown;control;2023-08-19 17:15:00+00:00;0.842;0.008;0.834
5657284;unknown;control;2023-08-19 17:30:00+00:00;0.591;0.008;0.583
5657284;unknown;control;2023-08-19 17:45:00+00:00;0.505;0.008;0.497
5657284;unknown;control;2023-08-19 18:00:00+00:00;0.275;0.009;0.266
5657284;unknown;control;2023-08-19 18:15:00+00:00;0.215;0.008;0.207
5657284;unknown;control;2023-08-19 18:30:00+00:00;0.221;0.008;0.213
5657284;unknown;control;2023-08-19 18:45:00+00:00;0.186;0.009;0.177
5657284;unknown;control;2023-08-19 19:00:00+00:00;0.153;0.008;0.145
5657284;unknown;control;2023-08-19 19:15:00+00:00;0.206;0.008;0.198
5657284;unknown;control;2023-08-19 19:30:00+00:00;0.23;0.009;0.221
5657284;unknown;control;2023-08-19 19:45:00+00:00;0.279;0.008;0.271
5657284;unknown;control;2023-08-19 20:00:00+00:00;0.252;0.008;0.244
5657284;unknown;control;2023-08-19 20:15:00+00:00;0.299;0.008;0.291
5657284;unknown;control;2023-08-19 20:30:00+00:00;0.262;0.009;0.253
5657284;unknown;control;2023-08-19 20:45:00+00:00;0.263;0.008;0.255
5657284;unknown;control;2023-08-19 21:00:00+00:00;0.385;0.009;0.376
5657284;unknown;control;2023-08-19 21:15:00+00:00;0.338;0.008;0.33
5657284;unknown;control;2023-08-19 21:30:00+00:00;0.21;0.008;0.202
5657284;unknown;control;2023-08-19 21:45:00+00:00;0.155;0.008;0.147
5657284;unknown;control;2023-08-19 22:00:00+00:00;0.183;0.009;0.174
5657284;unknown;control;2023-08-19 22:15:00+00:00;1.528;0.008;1.52
5657284;unknown;control;2023-08-19 22:30:00+00:00;1.712;0.008;1.704
5657284;unknown;control;2023-08-19 22:45:00+00:00;1.938;0.009;1.929
5657284;unknown;control;2023-08-19 23:00:00+00:00;1.576;0.008;1.568
5657284;unknown;control;2023-08-19 23:15:00+00:00;1.536;0.008;1.528
5657284;unknown;control;2023-08-19 23:30:00+00:00;1.543;0.009;1.534
5657284;unknown;control;2023-08-19 23:45:00+00:00;1.546;0.008;1.538
5657284;unknown;control;2023-08-20 00:00:00+00:00;1.578;0.008;1.57
5657284;unknown;control;2023-08-20 00:15:00+00:00;1.551;0.009;1.542
5657284;unknown;control;2023-08-20 00:30:00+00:00;1.257;0.008;1.249
5657284;unknown;control;2023-08-20 00:45:00+00:00;0.17;0.008;0.162
5657284;unknown;control;2023-08-20 01:00:00+00:00;0.135;0.008;0.127
5657284;unknown;control;2023-08-20 01:15:00+00:00;0.205;0.009;0.196
5657284;unknown;control;2023-08-20 01:30:00+00:00;0.154;0.008;0.146
5657284;unknown;control;2023-08-20 01:45:00+00:00;0.18;0.008;0.172
5657284;unknown;control;2023-08-20 02:00:00+00:00;0.117;0.009;0.108
5657284;unknown;control;2023-08-20 02:15:00+00:00;0.157;0.008;0.149
5657284;unknown;control;2023-08-20 02:30:00+00:00;0.147;0.008;0.139
5657284;unknown;control;2023-08-20 02:45:00+00:00;0.185;0.008;0.177
5657284;unknown;control;2023-08-20 03:00:00+00:00;1.533;0.009;1.524
5657284;unknown;control;2023-08-20 03:15:00+00:00;0.586;0.008;0.578
5657284;unknown;control;2023-08-20 03:30:00+00:00;0.149;0.008;0.141
5657284;unknown;control;2023-08-20 03:45:00+00:00;0.174;0.009;0.165
5657284;unknown;control;2023-08-20 04:00:00+00:00;0.149;0.008;0.141
5657284;unknown;control;2023-08-20 04:15:00+00:00;0.149;0.008;0.141
5657284;unknown;control;2023-08-20 04:30:00+00:00;0.122;0.008;0.114
5657284;unknown;control;2023-08-20 04:45:00+00:00;0.14;0.009;0.131
5657284;unknown;control;2023-08-20 05:00:00+00:00;0.134;0.008;0.126
5657284;unknown;control;2023-08-20 05:15:00+00:00;0.304;0.008;0.296
5657284;unknown;control;2023-08-20 05:30:00+00:00;0.456;0.009;0.447
5657284;unknown;control;2023-08-20 05:45:00+00:00;0.165;0.008;0.157
5657284;unknown;control;2023-08-20 06:00:00+00:00;0.145;0.008;0.137
5657284;unknown;control;2023-08-20 06:15:00+00:00;0.166;0.009;0.157
5657284;unknown;control;2023-08-20 06:30:00+00:00;0.148;0.008;0.14
5657284;unknown;control;2023-08-20 06:45:00+00:00;0.108;0.008;0.1
5657284;unknown;control;2023-08-20 07:00:00+00:00;0.179;0.009;0.17
5657284;unknown;control;2023-08-20 07:15:00+00:00;0.299;0.008;0.291
5657284;unknown;control;2023-08-20 07:30:00+00:00;0.163;0.008;0.155
5657284;unknown;control;2023-08-20 07:45:00+00:00;0.321;0.009;0.312
5657284;unknown;control;2023-08-20 08:00:00+00:00;0.189;0.008;0.181
5657284;unknown;control;2023-08-20 08:15:00+00:00;0.296;0.008;0.288
5657284;unknown;control;2023-08-20 08:30:00+00:00;0.149;0.008;0.141
5657284;unknown;control;2023-08-20 08:45:00+00:00;0.156;0.009;0.147
5657284;unknown;control;2023-08-20 09:00:00+00:00;0.156;0.008;0.148
5657284;unknown;control;2023-08-20 09:15:00+00:00;0.143;0.008;0.135
5657284;unknown;control;2023-08-20 09:30:00+00:00;0.134;0.008;0.126
5657284;unknown;control;2023-08-20 09:45:00+00:00;0.129;0.009;0.12
5657284;unknown;control;2023-08-20 10:00:00+00:00;0.133;0.008;0.125
5657284;unknown;control;2023-08-20 10:15:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-20 10:30:00+00:00;0.283;0.008;0.275
5657284;unknown;control;2023-08-20 10:45:00+00:00;0.341;0.009;0.332
5657284;unknown;control;2023-08-20 11:00:00+00:00;0.772;0.008;0.764
5657284;unknown;control;2023-08-20 11:15:00+00:00;0.466;0.008;0.458
5657284;unknown;control;2023-08-20 11:30:00+00:00;0.292;0.008;0.284
5657284;unknown;control;2023-08-20 11:45:00+00:00;0.295;0.008;0.287
5657284;unknown;control;2023-08-20 12:00:00+00:00;0.301;0.009;0.292
5657284;unknown;control;2023-08-20 12:15:00+00:00;0.327;0.008;0.319
5657284;unknown;control;2023-08-20 12:30:00+00:00;0.351;0.008;0.343
5657284;unknown;control;2023-08-20 12:45:00+00:00;0.536;0.008;0.528
5657284;unknown;control;2023-08-20 13:00:00+00:00;0.331;0.009;0.322
5657284;unknown;control;2023-08-20 13:15:00+00:00;0.322;0.008;0.314
5657284;unknown;control;2023-08-20 13:30:00+00:00;0.31;0.008;0.302
5657284;unknown;control;2023-08-20 13:45:00+00:00;0.302;0.008;0.294
5657284;unknown;control;2023-08-20 14:00:00+00:00;0.319;0.009;0.31
5657284;unknown;control;2023-08-20 14:15:00+00:00;0.329;0.008;0.321
5657284;unknown;control;2023-08-20 14:30:00+00:00;0.328;0.008;0.32
5657284;unknown;control;2023-08-20 14:45:00+00:00;0.332;0.009;0.323
5657284;unknown;control;2023-08-20 15:00:00+00:00;0.488;0.008;0.48
5657284;unknown;control;2023-08-20 15:15:00+00:00;0.329;0.008;0.321
5657284;unknown;control;2023-08-20 15:30:00+00:00;0.309;0.008;0.301
5657284;unknown;control;2023-08-20 15:45:00+00:00;0.131;0.009;0.122
5657284;unknown;control;2023-08-20 16:00:00+00:00;0.154;0.008;0.146
5657284;unknown;control;2023-08-20 16:15:00+00:00;0.15;0.008;0.142
5657284;unknown;control;2023-08-20 16:30:00+00:00;0.134;0.009;0.125
5657284;unknown;control;2023-08-20 16:45:00+00:00;0.115;0.008;0.107
5657284;unknown;control;2023-08-20 17:00:00+00:00;0.305;0.008;0.297
5657284;unknown;control;2023-08-20 17:15:00+00:00;0.279;0.008;0.271
5657284;unknown;control;2023-08-20 17:30:00+00:00;0.132;0.009;0.123
5657284;unknown;control;2023-08-20 17:45:00+00:00;0.149;0.008;0.141
5657284;unknown;control;2023-08-20 18:00:00+00:00;0.146;0.008;0.138
5657284;unknown;control;2023-08-20 18:15:00+00:00;0.193;0.009;0.184
5657284;unknown;control;2023-08-20 18:30:00+00:00;0.197;0.008;0.189
5657284;unknown;control;2023-08-20 18:45:00+00:00;0.2;0.008;0.192
5657284;unknown;control;2023-08-20 19:00:00+00:00;0.23;0.008;0.222
5657284;unknown;control;2023-08-20 19:15:00+00:00;0.296;0.009;0.287
5657284;unknown;control;2023-08-20 19:30:00+00:00;0.19;0.008;0.182
5657284;unknown;control;2023-08-20 19:45:00+00:00;0.189;0.008;0.181
5657284;unknown;control;2023-08-20 20:00:00+00:00;0.16;0.009;0.151
5657284;unknown;control;2023-08-20 20:15:00+00:00;0.204;0.008;0.196
5657284;unknown;control;2023-08-20 20:30:00+00:00;0.137;0.008;0.129
5657284;unknown;control;2023-08-20 20:45:00+00:00;0.22;0.009;0.211
5657284;unknown;control;2023-08-20 21:00:00+00:00;0.166;0.008;0.158
5657284;unknown;control;2023-08-20 21:15:00+00:00;0.158;0.008;0.15
5657284;unknown;control;2023-08-20 21:30:00+00:00;0.175;0.009;0.166
5657284;unknown;control;2023-08-20 21:45:00+00:00;0.165;0.008;0.157
5657284;unknown;control;2023-08-20 22:00:00+00:00;0.14;0.008;0.132
5657284;unknown;control;2023-08-20 22:15:00+00:00;1.557;0.009;1.548
5657284;unknown;control;2023-08-20 22:30:00+00:00;1.537;0.008;1.529
5657284;unknown;control;2023-08-20 22:45:00+00:00;1.536;0.008;1.528
5657284;unknown;control;2023-08-20 23:00:00+00:00;1.539;0.009;1.53
5657284;unknown;control;2023-08-20 23:15:00+00:00;1.556;0.008;1.548
5657284;unknown;control;2023-08-20 23:30:00+00:00;1.524;0.008;1.516
5657284;unknown;control;2023-08-20 23:45:00+00:00;1.584;0.008;1.576
5657284;unknown;control;2023-08-21 00:00:00+00:00;1.55;0.009;1.541
5657284;unknown;control;2023-08-21 00:15:00+00:00;1.543;0.008;1.535
5657284;unknown;control;2023-08-21 00:30:00+00:00;1.506;0.008;1.498
5657284;unknown;control;2023-08-21 00:45:00+00:00;1.503;0.009;1.494
5657284;unknown;control;2023-08-21 01:00:00+00:00;0.996;0.008;0.988
5657284;unknown;control;2023-08-21 01:15:00+00:00;0.146;0.008;0.138
5657284;unknown;control;2023-08-21 01:30:00+00:00;0.173;0.009;0.164
5657284;unknown;control;2023-08-21 01:45:00+00:00;0.136;0.008;0.128
5657284;unknown;control;2023-08-21 02:00:00+00:00;0.156;0.008;0.148
5657284;unknown;control;2023-08-21 02:15:00+00:00;0.146;0.009;0.137
5657284;unknown;control;2023-08-21 02:30:00+00:00;0.184;0.008;0.176
5657284;unknown;control;2023-08-21 02:45:00+00:00;0.174;0.008;0.166
5657284;unknown;control;2023-08-21 03:00:00+00:00;0.144;0.009;0.135
5657284;unknown;control;2023-08-21 03:15:00+00:00;0.393;0.008;0.385
5657284;unknown;control;2023-08-21 03:30:00+00:00;1.503;0.008;1.495
5657284;unknown;control;2023-08-21 03:45:00+00:00;0.313;0.008;0.305
5657284;unknown;control;2023-08-21 04:00:00+00:00;0.137;0.009;0.128
5657284;unknown;control;2023-08-21 04:15:00+00:00;0.168;0.008;0.16
5657284;unknown;control;2023-08-21 04:30:00+00:00;0.107;0.008;0.099
5657284;unknown;control;2023-08-21 04:45:00+00:00;0.144;0.009;0.135
5657284;unknown;control;2023-08-21 05:00:00+00:00;0.128;0.008;0.12
5657284;unknown;control;2023-08-21 05:15:00+00:00;0.244;0.008;0.236
5657284;unknown;control;2023-08-21 05:30:00+00:00;0.138;0.009;0.129
5657284;unknown;control;2023-08-21 05:45:00+00:00;0.139;0.008;0.131
5657284;unknown;control;2023-08-21 06:00:00+00:00;0.11;0.008;0.102
5657284;unknown;control;2023-08-21 06:15:00+00:00;0.216;0.009;0.207
5657284;unknown;control;2023-08-21 06:30:00+00:00;0.16;0.008;0.152
5657284;unknown;control;2023-08-21 06:45:00+00:00;0.141;0.008;0.133
5657284;unknown;control;2023-08-21 07:00:00+00:00;0.111;0.009;0.102
5657284;unknown;control;2023-08-21 07:15:00+00:00;0.104;0.008;0.096
5657284;unknown;control;2023-08-21 07:30:00+00:00;0.111;0.008;0.103
5657284;unknown;control;2023-08-21 07:45:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-21 08:00:00+00:00;0.139;0.009;0.13
5657284;unknown;control;2023-08-21 08:15:00+00:00;0.114;0.008;0.106
5657284;unknown;control;2023-08-21 08:30:00+00:00;0.089;0.008;0.081
5657284;unknown;control;2023-08-21 08:45:00+00:00;0.106;0.009;0.097
5657284;unknown;control;2023-08-21 09:00:00+00:00;0.112;0.008;0.104
5657284;unknown;control;2023-08-21 09:15:00+00:00;0.132;0.008;0.124
5657284;unknown;control;2023-08-21 09:30:00+00:00;0.141;0.008;0.133
5657284;unknown;control;2023-08-21 09:45:00+00:00;0.115;0.008;0.107
5657284;unknown;control;2023-08-21 10:00:00+00:00;0.108;0.008;0.1
5657284;unknown;control;2023-08-21 10:15:00+00:00;0.119;0.008;0.111
5657284;unknown;control;2023-08-21 10:30:00+00:00;0.276;0.009;0.267
5657284;unknown;control;2023-08-21 10:45:00+00:00;0.306;0.008;0.298
5657284;unknown;control;2023-08-21 11:00:00+00:00;0.293;0.008;0.285
